Date,EventId,AccountNtDomain,AccountName,logontype,TotalLogons
4/3/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,10
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,31
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,30
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,14606
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,314
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,4
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,10
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,25
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,6
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,11,19
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,1706
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,5,2
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,570
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,2
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,10,4
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,806
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,471329
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,236
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,51
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,20
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,62052
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,25
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,5,56446
4/4/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,6
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,31
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,18
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,12710
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,278
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,4
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,1
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,1
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,12
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,25
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,7
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,2458
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,5,1
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,546
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,10,1
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,860
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,570831
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,234
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,51
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,22
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,53931
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,24
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,5,62276
4/5/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,7
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,11
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,16
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,9276
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,189
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,4
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,25
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,9
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,1679
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,4,1
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,567
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,10,2
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,691
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,484743
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,248
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,53
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,22
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,53870
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,25
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,5,64066
4/6/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,5
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,4
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,10
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,9000
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,223
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,25
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,4
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,464
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,570
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,551
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,383474
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,156
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,44
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,20
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,53480
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,25
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,5,64506
4/1/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,5
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,30
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,14
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,12743
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,348
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,4
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,24
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,11,5
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,3191
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,683
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,3
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,10,5
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,757
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,448533
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,115
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,34
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,26
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,54334
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,25
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,5,64134
4/8/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,5
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,37
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,20
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,13598
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,270
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,10
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,1
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,30
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,25
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,245
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,5,7
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,11
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,2
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,16
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,11,9
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,2943
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,849
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,1
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,10,2
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,843
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,511202
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,4,3
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,244
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,56
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,20
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,10,1
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,54068
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,25
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,5,63049
4/9/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,10
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,31
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,16
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,14127
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,218
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,4
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,1
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,23
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,25
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,533
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,164
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,5,47
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,22
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,1780
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,34
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,11,22
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,7662
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,5,9
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,883
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,16926
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,842
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,582806
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,234
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,80
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,29
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,1
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,55915
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,25
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,5,64533
4/10/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,5
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,44
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,19
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,13663
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,189
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,2
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,1
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,1
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,22
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,25
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,523
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,167
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,5,40
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,28
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,32
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,20
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,11,22
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,2460
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,5,3
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,1153
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,2
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,37
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,929
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,568578
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,194
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,48
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,23
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,10,1
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,57659
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,25
4/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,5,64512
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,26
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,22
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,14290
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,262
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,2
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,1
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,1
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,43
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,24
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,27
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,5,23
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,9
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,19
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,11,7
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,1491
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,5,8
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,1151
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,4
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,959
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,608761
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,234
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,56
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,23
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,10,1
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,54498
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,25
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,5,63680
4/12/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,14
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,56
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,9
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,9044
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,250
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,20
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,1
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,19
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,25
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,14
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,1109
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,5,1
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,1155
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,1
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,887
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,579913
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,258
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,57
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,22
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,54244
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,25
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,5,64631
4/13/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,6
4/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,21
4/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,8
4/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,8157
4/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,266
4/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,2
4/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,1
4/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,12
4/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,25
4/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,6
4/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,874
4/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,5,1
4/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,1155
4/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,606
4/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,455220
